Plant_ID,DW_Statistic
298,0.6949976043146237
3439,1.7073675239737642
3441,1.8870128578106016
3443,1.8286697870979955
3452,1.5023936557066326
3453,1.6785028887234361
3460,1.5039957251379141
3469,1.791012370403311
3470,0.3025654473750767
3490,1.452142188138872
3491,1.5911679624425528
3494,1.2310454961643267
3504,1.5540664838510778
3507,1.9513188545775983
3548,1.3972105072824077
3559,1.297936133390793
3576,1.6813213885038822
3601,1.8204195957327987
3609,1.8049470293428624
3611,1.5359156778142156
3612,0.9889823338208432
3628,1.4454764702991456
3631,1.221715752889457
4195,1.356569335083811
4266,0.9912518335450353
4937,1.3165536676781346
4939,1.7693984884950307
6146,0.43093157369568386
6178,1.0882096534916192
6179,0.4433087671681525
6180,1.0529053385382425
6181,1.1887078259224035
6183,1.17235838204183
6243,0.9422527759509512
7030,0.6802311390640885
7097,0.6207025667282055
7325,0.4821906669015655
7900,0.6624004221929228
10298,0.6941516693367534
50109,1.9603564806179532
50815,0.840977866715861
52088,0.5640686366467822
52176,1.5785918916425965
54817,1.8347418954992516
55015,0.6609842148050695
55047,0.9269429823307269
55062,1.3390059710201443
55086,1.4713056840573402
55091,1.5812691722920904
55097,1.2445128016440696
55123,1.6820527697308498
55132,1.3362370707013762
55137,0.9794651118546673
55139,1.6879717239814678
55144,1.5227063088182091
55153,1.1154201593483644
55154,1.412950144766551
55168,1.7882727571217611
55172,1.32015607795737
55187,0.639076978518674
55206,0.7661031208011507
55215,1.2847780996852736
55223,1.5891794071447904
55226,0.8004726745687676
55230,1.434636051114977
55299,0.2863889406857714
55320,1.6576691835031943
55327,0.6422192289569889
55365,1.4252057292063673
55464,0.605727386782137
55470,0.562893245867506
55480,0.9107252693763489
55501,1.4982965230709204
56349,1.381311013785544
56350,1.542836231617933
56611,1.210270947898898
56674,1.6674507437687698
56806,1.6390483446496054
58001,1.2789780896234086
58005,1.6607782523910017
58378,1.0199242144772007
58471,0.9962584394833863
59812,1.1293752172807778
60122,1.10969086362621
60264,1.4485064553195188
60459,1.5658293054106827
60460,1.386654528003257
60468,1.4260436994896093
61241,1.5053067336169215
61242,1.4793715182898493
