id,rsquared,residual_demand_coeff,residual_demand_std,solar_coeff,solar_std,solar_sig,wind_coeff,wind_std,wind_sig,wramp_coeff,wramp_std,wramp_sig,PSTATABB,BACODE,ISORTO,LAT,LON,PLPRMFL,PLFUELCT,CAPFAC,NAMEPCAP,CHPFLAG,PLNGENAN,PLNOXAN,PLSO2AN,PLCO2AN,PLHTRT,NOXEI,SO2EI,CO2EI,Unit Type,dependent_var
3559,0.25,3.355,0.134,-0.05,0.069,0.465,-0.255,0.021,0.0,0.037,0.011,0.001,TX,ERCO,ERCOT,25.9131,-97.5214,NG,GAS,0.08837,170.4,,131904.0,32.495,0.5,87410.299,11151.45532,0.0002463534085395439,3.7906356137797185e-06,0.6626811848010674,Combined cycle,Generation
3609,0.244,3.519,0.257,0.011,0.082,0.891,-0.224,0.039,0.0,-0.001,0.02,0.959,TX,ERCO,ERCOT,29.3525,-98.5761,NG,GAS,0.03308,418.3,,121224.0,10.918,0.4,75409.7,10467.924823,9.006467366198112e-05,3.2996766316900947e-06,0.6220690622319013,Combustion turbine,Generation
3628,0.412,3.745,0.101,-0.019,0.026,0.469,-0.365,0.016,0.0,0.008,0.008,0.326,TX,ERCO,ERCOT,32.6581,-98.3103,NG,GAS,0.03401,603.6,,179826.0,148.096,0.7,130374.897,12196.598818,0.0008235516554891951,3.892651785614983e-06,0.7250058222948851,Dry bottom wall-fired boiler,Generation
50109,0.137,1.42,0.097,0.027,0.043,0.531,-0.15,0.015,0.0,0.002,0.008,0.844,TX,ERCO,ERCOT,33.6968,-95.5577,NG,GAS,0.16872,265.6,,392560.0,191.056,1.0,206500.805,8851.505502,0.00048669248013042597,2.547381292031791e-06,0.526036287446505,Combined cycle,Generation
60468,0.161,2.756,0.261,2.288,0.496,0.0,-0.103,0.033,0.002,-0.005,0.016,0.738,TX,ERCO,ERCOT,29.647267,-95.451516,NG,GAS,0.0224,121.5,,23840.0,2.869,0.1,18016.301,12716.983012,0.00012034395973154364,4.194630872483222e-06,0.7557173238255034,Combustion turbine,Generation
55365,0.19,3.899,0.286,0.04,0.178,0.82,-0.27,0.042,0.0,0.04,0.022,0.069,TX,ERCO,ERCOT,29.7028,-95.0718,NG,GAS,0.04273,236.0,,88330.0,95.564,0.4,66387.101,12738.698984,0.0010818974300917015,4.528472772557455e-06,0.7515804483188044,Combustion turbine,Generation
4266,0.607,6.539,0.558,1.746,1.056,0.099,-0.676,0.075,0.0,0.085,0.039,0.028,TX,ERCO,ERCOT,33.1975,-97.1061,NG,GAS,0.00161,173.7,,2455.0,1.152,0.0,2919.1,20002.209299,0.0004692464358452138,0.0,1.1890427698574337,Dry bottom wall-fired boiler,Generation
60264,0.175,3.284,0.412,0.692,0.211,0.001,-0.066,0.057,0.247,0.039,0.029,0.176,TX,ERCO,ERCOT,29.49233,-94.98483,NG,GAS,0.03121,427.2,,116779.002,91.932,0.6,91722.801,13312.127368,0.0007872305673583339,5.137909981453686e-06,0.7854391579746504,Combustion turbine,Generation
3452,0.527,10.121,0.334,0.491,0.563,0.384,-0.65,0.049,0.0,0.043,0.026,0.107,TX,ERCO,ERCOT,32.8358,-96.5458,NG,GAS,0.05507,927.5,,447436.0,133.681,1.5,311027.5,11697.086287,0.0002987712209120411,3.352434761619539e-06,0.6951329352130807,Dry bottom wall-fired boiler,Generation
3494,0.33,1.959,0.34,-0.071,0.125,0.568,-0.346,0.057,0.0,0.048,0.027,0.079,TX,ERCO,ERCOT,31.5839,-102.9633,NG,GAS,0.03604,1097.4,,346463.0,660.736,1.414,268610.896,13134.292118,0.0019070896459362182,4.081243884628373e-06,0.7752946086595106,Combustion turbine,Generation
56674,0.187,3.791,0.402,0.177,0.136,0.191,-0.22,0.058,0.0,0.026,0.029,0.37,TX,ERCO,ERCOT,30.0381,-96.9875,NG,GAS,0.01423,242.0,,30157.0,1.555,0.0,17229.5,9612.720383,5.1563484431475275e-05,0.0,0.5713267234804523,Combustion turbine,Generation
60459,0.118,1.841,0.246,-0.152,0.07,0.031,-0.176,0.037,0.0,0.029,0.02,0.146,TX,ERCO,ERCOT,28.64807,-96.54621,NG,GAS,0.03873,121.0,,41051.0,5.825,0.2,26412.3,10826.483749,0.0001418966651238703,4.871988502107135e-06,0.6434021095710214,Combustion turbine,Generation
60460,0.161,1.816,0.226,-0.043,0.076,0.569,-0.135,0.034,0.0,0.013,0.017,0.426,TX,ERCO,ERCOT,29.883214,-95.111345,NG,GAS,0.0346,121.0,,36676.0,4.1,0.2,23972.5,10999.555227,0.00011178972625149961,5.453157378121933e-06,0.6536290762351401,Combustion turbine,Generation
